LECROYWP735Zi	47716	Histogram
Segments	1	SegmentSize	976
Segment	TrigTime	TimeSinceSegment1
#1	10-Jul-2025 12:20:34	0                 
Time	Ampl
-1.192e-009	0
-1.19e-009	0
-1.188e-009	0
-1.186e-009	0
-1.184e-009	0
-1.182e-009	0
-1.18e-009	0
-1.178e-009	0
-1.176e-009	0
-1.174e-009	0
-1.172e-009	0
-1.17e-009	1
-1.168e-009	0
-1.166e-009	1
-1.164e-009	0
-1.162e-009	1
-1.16e-009	1
-1.158e-009	0
-1.156e-009	0
-1.154e-009	1
-1.152e-009	0
-1.15e-009	2
-1.148e-009	1
-1.146e-009	1
-1.144e-009	0
-1.142e-009	0
-1.14e-009	1
-1.138e-009	0
-1.136e-009	0
-1.134e-009	0
-1.132e-009	3
-1.13e-009	0
-1.128e-009	1
-1.126e-009	1
-1.124e-009	0
-1.122e-009	0
-1.12e-009	1
-1.118e-009	0
-1.116e-009	0
-1.114e-009	1
-1.112e-009	1
-1.11e-009	0
-1.108e-009	0
-1.106e-009	1
-1.104e-009	3
-1.102e-009	0
-1.1e-009	1
-1.098e-009	0
-1.096e-009	3
-1.094e-009	1
-1.092e-009	2
-1.09e-009	0
-1.088e-009	1
-1.086e-009	0
-1.084e-009	1
-1.082e-009	2
-1.08e-009	2
-1.078e-009	0
-1.076e-009	1
-1.074e-009	0
-1.072e-009	0
-1.07e-009	1
-1.068e-009	4
-1.066e-009	1
-1.064e-009	2
-1.062e-009	3
-1.06e-009	1
-1.058e-009	3
-1.056e-009	0
-1.054e-009	1
-1.052e-009	3
-1.05e-009	4
-1.048e-009	1
-1.046e-009	2
-1.044e-009	6
-1.042e-009	0
-1.04e-009	1
-1.038e-009	5
-1.036e-009	4
-1.034e-009	5
-1.032e-009	6
-1.03e-009	4
-1.028e-009	4
-1.026e-009	3
-1.024e-009	3
-1.022e-009	6
-1.02e-009	4
-1.018e-009	4
-1.016e-009	11
-1.014e-009	5
-1.012e-009	9
-1.01e-009	4
-1.008e-009	5
-1.006e-009	6
-1.004e-009	5
-1.002e-009	3
-1e-009	3
-9.98e-010	4
-9.96e-010	3
-9.94e-010	9
-9.92e-010	5
-9.9e-010	6
-9.88e-010	8
-9.86e-010	6
-9.84e-010	10
-9.82e-010	4
-9.8e-010	10
-9.78e-010	9
-9.76e-010	5
-9.74e-010	9
-9.72e-010	6
-9.7e-010	8
-9.68e-010	13
-9.66e-010	12
-9.64e-010	14
-9.62e-010	5
-9.6e-010	15
-9.58e-010	12
-9.56e-010	15
-9.54e-010	9
-9.52e-010	11
-9.5e-010	6
-9.48e-010	13
-9.46e-010	9
-9.44e-010	10
-9.42e-010	5
-9.4e-010	16
-9.38e-010	17
-9.36e-010	9
-9.34e-010	20
-9.32e-010	12
-9.3e-010	17
-9.28e-010	20
-9.26e-010	13
-9.24e-010	13
-9.22e-010	11
-9.2e-010	10
-9.18e-010	22
-9.16e-010	22
-9.14e-010	21
-9.12e-010	15
-9.1e-010	12
-9.08e-010	16
-9.06e-010	14
-9.04e-010	32
-9.02e-010	19
-9e-010	24
-8.98e-010	21
-8.96e-010	19
-8.94e-010	18
-8.92e-010	29
-8.9e-010	18
-8.88e-010	31
-8.86e-010	26
-8.84e-010	29
-8.82e-010	23
-8.8e-010	23
-8.78e-010	30
-8.76e-010	26
-8.74e-010	31
-8.72e-010	25
-8.7e-010	26
-8.68e-010	24
-8.66e-010	36
-8.64e-010	30
-8.62e-010	34
-8.6e-010	34
-8.58e-010	34
-8.56e-010	23
-8.54e-010	29
-8.52e-010	28
-8.5e-010	36
-8.48e-010	34
-8.46e-010	39
-8.44e-010	24
-8.42e-010	41
-8.4e-010	40
-8.38e-010	28
-8.36e-010	32
-8.34e-010	28
-8.32e-010	24
-8.3e-010	27
-8.28e-010	42
-8.26e-010	35
-8.24e-010	33
-8.22e-010	42
-8.2e-010	33
-8.18e-010	34
-8.16e-010	37
-8.14e-010	44
-8.12e-010	33
-8.1e-010	52
-8.08e-010	37
-8.06e-010	42
-8.04e-010	35
-8.02e-010	47
-8e-010	44
-7.98e-010	45
-7.96e-010	39
-7.94e-010	43
-7.92e-010	42
-7.9e-010	56
-7.88e-010	61
-7.86e-010	44
-7.84e-010	43
-7.82e-010	60
-7.8e-010	44
-7.78e-010	48
-7.76e-010	50
-7.74e-010	39
-7.72e-010	50
-7.7e-010	60
-7.68e-010	48
-7.66e-010	58
-7.64e-010	49
-7.62e-010	42
-7.6e-010	67
-7.58e-010	42
-7.56e-010	56
-7.54e-010	51
-7.52e-010	55
-7.5e-010	29
-7.48e-010	60
-7.46e-010	53
-7.44e-010	58
-7.42e-010	64
-7.4e-010	64
-7.38e-010	57
-7.36e-010	65
-7.34e-010	40
-7.32e-010	65
-7.3e-010	45
-7.28e-010	52
-7.26e-010	61
-7.24e-010	49
-7.22e-010	47
-7.2e-010	62
-7.18e-010	56
-7.16e-010	57
-7.14e-010	54
-7.12e-010	64
-7.1e-010	57
-7.08e-010	73
-7.06e-010	49
-7.04e-010	59
-7.02e-010	63
-7e-010	62
-6.98e-010	53
-6.96e-010	56
-6.94e-010	51
-6.92e-010	50
-6.9e-010	60
-6.88e-010	58
-6.86e-010	59
-6.84e-010	71
-6.82e-010	79
-6.8e-010	61
-6.78e-010	58
-6.76e-010	70
-6.74e-010	78
-6.72e-010	57
-6.7e-010	69
-6.68e-010	67
-6.66e-010	61
-6.64e-010	64
-6.62e-010	71
-6.6e-010	87
-6.58e-010	70
-6.56e-010	81
-6.54e-010	90
-6.52e-010	67
-6.5e-010	75
-6.48e-010	59
-6.46e-010	84
-6.44e-010	65
-6.42e-010	77
-6.4e-010	82
-6.38e-010	68
-6.36e-010	85
-6.34e-010	81
-6.32e-010	81
-6.3e-010	79
-6.28e-010	92
-6.26e-010	74
-6.24e-010	91
-6.22e-010	82
-6.2e-010	83
-6.18e-010	88
-6.16e-010	73
-6.14e-010	87
-6.12e-010	78
-6.1e-010	90
-6.08e-010	108
-6.06e-010	86
-6.04e-010	86
-6.02e-010	86
-6e-010	101
-5.98e-010	80
-5.96e-010	84
-5.94e-010	93
-5.92e-010	118
-5.9e-010	82
-5.88e-010	104
-5.86e-010	99
-5.84e-010	106
-5.82e-010	120
-5.8e-010	108
-5.78e-010	105
-5.76e-010	101
-5.74e-010	105
-5.72e-010	114
-5.7e-010	109
-5.68e-010	112
-5.66e-010	134
-5.64e-010	100
-5.62e-010	114
-5.6e-010	117
-5.58e-010	87
-5.56e-010	81
-5.54e-010	102
-5.52e-010	108
-5.5e-010	99
-5.48e-010	110
-5.46e-010	116
-5.44e-010	125
-5.42e-010	121
-5.4e-010	110
-5.38e-010	125
-5.36e-010	130
-5.34e-010	128
-5.32e-010	115
-5.3e-010	127
-5.28e-010	119
-5.26e-010	122
-5.24e-010	129
-5.22e-010	136
-5.2e-010	130
-5.18e-010	125
-5.16e-010	142
-5.14e-010	120
-5.12e-010	129
-5.1e-010	143
-5.08e-010	143
-5.06e-010	136
-5.04e-010	146
-5.02e-010	125
-5e-010	143
-4.98e-010	129
-4.96e-010	152
-4.94e-010	158
-4.92e-010	132
-4.9e-010	155
-4.88e-010	138
-4.86e-010	134
-4.84e-010	148
-4.82e-010	179
-4.8e-010	144
-4.78e-010	158
-4.76e-010	169
-4.74e-010	158
-4.72e-010	140
-4.7e-010	160
-4.68e-010	152
-4.66e-010	157
-4.64e-010	161
-4.62e-010	156
-4.6e-010	158
-4.58e-010	156
-4.56e-010	166
-4.54e-010	180
-4.52e-010	179
-4.5e-010	172
-4.48e-010	192
-4.46e-010	186
-4.44e-010	172
-4.42e-010	156
-4.4e-010	166
-4.38e-010	185
-4.36e-010	186
-4.34e-010	174
-4.32e-010	178
-4.3e-010	175
-4.28e-010	177
-4.26e-010	152
-4.24e-010	175
-4.22e-010	169
-4.2e-010	184
-4.18e-010	216
-4.16e-010	197
-4.14e-010	217
-4.12e-010	217
-4.1e-010	194
-4.08e-010	207
-4.06e-010	209
-4.04e-010	201
-4.02e-010	172
-4e-010	212
-3.98e-010	185
-3.96e-010	198
-3.94e-010	217
-3.92e-010	219
-3.9e-010	200
-3.88e-010	210
-3.86e-010	213
-3.84e-010	229
-3.82e-010	237
-3.8e-010	216
-3.78e-010	238
-3.76e-010	222
-3.74e-010	216
-3.72e-010	215
-3.7e-010	230
-3.68e-010	231
-3.66e-010	245
-3.64e-010	229
-3.62e-010	231
-3.6e-010	219
-3.58e-010	249
-3.56e-010	233
-3.54e-010	272
-3.52e-010	240
-3.5e-010	234
-3.48e-010	268
-3.46e-010	234
-3.44e-010	244
-3.42e-010	260
-3.4e-010	257
-3.38e-010	234
-3.36e-010	268
-3.34e-010	284
-3.32e-010	254
-3.3e-010	269
-3.28e-010	268
-3.26e-010	245
-3.24e-010	271
-3.22e-010	274
-3.2e-010	242
-3.18e-010	307
-3.16e-010	301
-3.14e-010	289
-3.12e-010	300
-3.1e-010	290
-3.08e-010	318
-3.06e-010	267
-3.04e-010	290
-3.02e-010	282
-3e-010	287
-2.98e-010	294
-2.96e-010	268
-2.94e-010	320
-2.92e-010	292
-2.9e-010	292
-2.88e-010	301
-2.86e-010	307
-2.84e-010	327
-2.82e-010	320
-2.8e-010	350
-2.78e-010	290
-2.76e-010	313
-2.74e-010	320
-2.72e-010	331
-2.7e-010	323
-2.68e-010	320
-2.66e-010	319
-2.64e-010	347
-2.62e-010	321
-2.6e-010	338
-2.58e-010	347
-2.56e-010	336
-2.54e-010	334
-2.52e-010	337
-2.5e-010	336
-2.48e-010	333
-2.46e-010	338
-2.44e-010	347
-2.42e-010	352
-2.4e-010	315
-2.38e-010	358
-2.36e-010	302
-2.34e-010	359
-2.32e-010	310
-2.3e-010	358
-2.28e-010	340
-2.26e-010	364
-2.24e-010	369
-2.22e-010	368
-2.2e-010	388
-2.18e-010	333
-2.16e-010	322
-2.14e-010	343
-2.12e-010	364
-2.1e-010	344
-2.08e-010	351
-2.06e-010	353
-2.04e-010	308
-2.02e-010	341
-2e-010	354
-1.98e-010	354
-1.96e-010	304
-1.94e-010	350
-1.92e-010	393
-1.9e-010	330
-1.88e-010	351
-1.86e-010	322
-1.84e-010	331
-1.82e-010	330
-1.8e-010	339
-1.78e-010	322
-1.76e-010	323
-1.74e-010	318
-1.72e-010	341
-1.7e-010	325
-1.68e-010	330
-1.66e-010	338
-1.64e-010	332
-1.62e-010	345
-1.6e-010	370
-1.58e-010	356
-1.56e-010	305
-1.54e-010	343
-1.52e-010	310
-1.5e-010	321
-1.48e-010	322
-1.46e-010	341
-1.44e-010	315
-1.42e-010	304
-1.4e-010	318
-1.38e-010	319
-1.36e-010	306
-1.34e-010	291
-1.32e-010	311
-1.3e-010	313
-1.28e-010	279
-1.26e-010	290
-1.24e-010	321
-1.22e-010	292
-1.2e-010	284
-1.18e-010	267
-1.16e-010	280
-1.14e-010	249
-1.12e-010	264
-1.1e-010	293
-1.08e-010	264
-1.06e-010	226
-1.04e-010	281
-1.02e-010	251
-1e-010	282
-9.8e-011	247
-9.6e-011	273
-9.4e-011	262
-9.2e-011	243
-9e-011	240
-8.8e-011	248
-8.6e-011	244
-8.4e-011	264
-8.2e-011	242
-8e-011	270
-7.8e-011	246
-7.6e-011	266
-7.4e-011	273
-7.2e-011	266
-7e-011	296
-6.8e-011	286
-6.6e-011	282
-6.4e-011	277
-6.2e-011	294
-6e-011	302
-5.8e-011	307
-5.6e-011	295
-5.4e-011	289
-5.2e-011	272
-5e-011	323
-4.8e-011	319
-4.6e-011	337
-4.4e-011	337
-4.2e-011	350
-4e-011	391
-3.8e-011	424
-3.6e-011	598
-3.4e-011	869
-3.2e-011	1330
-3e-011	1917
-2.8e-011	2468
-2.6e-011	2974
-2.4e-011	2799
-2.2e-011	2570
-2e-011	1880
-1.8e-011	1282
-1.6e-011	868
-1.4e-011	600
-1.2e-011	492
-1e-011	358
-8e-012	332
-6e-012	291
-4e-012	261
-2e-012	200
-4.6e-024	183
2e-012	156
4e-012	137
6e-012	109
8e-012	88
1e-011	73
1.2e-011	79
1.4e-011	74
1.6e-011	41
1.8e-011	29
2e-011	39
2.2e-011	26
2.4e-011	22
2.6e-011	21
2.8e-011	14
3e-011	8
3.2e-011	13
3.4e-011	15
3.6e-011	11
3.8e-011	2
4e-011	2
4.2e-011	4
4.4e-011	3
4.6e-011	1
4.8e-011	1
5e-011	2
5.2e-011	3
5.4e-011	1
5.6e-011	0
5.8e-011	0
6e-011	2
6.2e-011	0
6.4e-011	1
6.6e-011	1
6.8e-011	0
7e-011	0
7.2e-011	1
7.4e-011	1
7.6e-011	0
7.8e-011	0
8e-011	0
8.2e-011	0
8.4e-011	0
8.6e-011	0
8.8e-011	0
9e-011	1
9.2e-011	0
9.4e-011	0
9.6e-011	1
9.8e-011	0
1e-010	0
1.02e-010	0
1.04e-010	1
1.06e-010	1
1.08e-010	0
1.1e-010	1
1.12e-010	0
1.14e-010	0
1.16e-010	0
1.18e-010	0
1.2e-010	1
1.22e-010	0
1.24e-010	0
1.26e-010	0
1.28e-010	0
1.3e-010	0
1.32e-010	0
1.34e-010	1
1.36e-010	0
1.38e-010	0
1.4e-010	0
1.42e-010	0
1.44e-010	1
1.46e-010	0
1.48e-010	0
1.5e-010	0
1.52e-010	0
1.54e-010	0
1.56e-010	0
1.58e-010	0
1.6e-010	0
1.62e-010	0
1.64e-010	0
1.66e-010	0
1.68e-010	0
1.7e-010	0
1.72e-010	0
1.74e-010	1
1.76e-010	0
1.78e-010	0
1.8e-010	0
1.82e-010	0
1.84e-010	0
1.86e-010	0
1.88e-010	0
1.9e-010	0
1.92e-010	0
1.94e-010	0
1.96e-010	0
1.98e-010	0
2e-010	0
2.02e-010	0
2.04e-010	0
2.06e-010	0
2.08e-010	0
2.1e-010	0
2.12e-010	0
2.14e-010	0
2.16e-010	1
2.18e-010	0
2.2e-010	0
2.22e-010	0
2.24e-010	1
2.26e-010	0
2.28e-010	0
2.3e-010	0
2.32e-010	0
2.34e-010	0
2.36e-010	0
2.38e-010	0
2.4e-010	0
2.42e-010	0
2.44e-010	0
2.46e-010	0
2.48e-010	0
2.5e-010	0
2.52e-010	0
2.54e-010	0
2.56e-010	0
2.58e-010	0
2.6e-010	0
2.62e-010	1
2.64e-010	0
2.66e-010	0
2.68e-010	0
2.7e-010	1
2.72e-010	0
2.74e-010	0
2.76e-010	0
2.78e-010	0
2.8e-010	0
2.82e-010	0
2.84e-010	0
2.86e-010	0
2.88e-010	0
2.9e-010	0
2.92e-010	0
2.94e-010	0
2.96e-010	0
2.98e-010	0
3e-010	0
3.02e-010	0
3.04e-010	0
3.06e-010	0
3.08e-010	0
3.1e-010	0
3.12e-010	0
3.14e-010	0
3.16e-010	0
3.18e-010	0
3.2e-010	0
3.22e-010	0
3.24e-010	0
3.26e-010	0
3.28e-010	0
3.3e-010	0
3.32e-010	0
3.34e-010	0
3.36e-010	0
3.38e-010	0
3.4e-010	0
3.42e-010	0
3.44e-010	0
3.46e-010	0
3.48e-010	0
3.5e-010	0
3.52e-010	0
3.54e-010	0
3.56e-010	0
3.58e-010	0
3.6e-010	0
3.62e-010	0
3.64e-010	0
3.66e-010	0
3.68e-010	0
3.7e-010	0
3.72e-010	0
3.74e-010	0
3.76e-010	0
3.78e-010	0
3.8e-010	0
3.82e-010	0
3.84e-010	0
3.86e-010	0
3.88e-010	0
3.9e-010	0
3.92e-010	0
3.94e-010	0
3.96e-010	0
3.98e-010	0
4e-010	0
4.02e-010	0
4.04e-010	0
4.06e-010	0
4.08e-010	0
4.1e-010	0
4.12e-010	0
4.14e-010	0
4.16e-010	0
4.18e-010	0
4.2e-010	0
4.22e-010	0
4.24e-010	0
4.26e-010	0
4.28e-010	0
4.3e-010	0
4.32e-010	0
4.34e-010	0
4.36e-010	0
4.38e-010	0
4.4e-010	0
4.42e-010	0
4.44e-010	0
4.46e-010	0
4.48e-010	0
4.5e-010	0
4.52e-010	0
4.54e-010	0
4.56e-010	0
4.58e-010	0
4.6e-010	0
4.62e-010	0
4.64e-010	0
4.66e-010	0
4.68e-010	0
4.7e-010	0
4.72e-010	0
4.74e-010	0
4.76e-010	0
4.78e-010	0
4.8e-010	0
4.82e-010	0
4.84e-010	0
4.86e-010	0
4.88e-010	0
4.9e-010	0
4.92e-010	0
4.94e-010	0
4.96e-010	0
4.98e-010	0
